,movieid,actorid,actor_movie_rank
28473,8129,1721190,16
28474,8129,1788720,27
28475,8129,1810189,13
28476,8129,1883191,31
28477,8129,1904874,6
28478,8129,2130097,37
28479,8129,2163531,26
28480,8129,2535715,24
28481,8129,2648900,33
28482,8129,2653802,39
28483,8129,2678603,9
28484,8129,2791910,28
28485,8129,2858626,14
28486,8129,2968627,20
28487,8129,3021009,25
28488,8129,3021307,34
28489,8129,3074773,19
28490,8129,3437119,3
28491,8129,3648159,8
28492,8129,3823093,21
28493,8129,3894703,38
28494,8131,164105,12
28495,8131,165108,15
28496,8131,165963,46
28497,8131,187863,31
28498,8131,187956,58
28499,8131,280177,29
28500,8131,322458,1
28501,8131,426177,74
28502,8131,459899,38
28503,8131,651944,40
28504,8131,751392,11
28505,8131,863791,49
28506,8131,954245,43
28507,8131,999595,18
28508,8131,1017311,57
28509,8131,1019772,17
28510,8131,1050676,13
28511,8131,1119666,36
28512,8131,1211910,73
28513,8131,1348827,3
28514,8131,1393880,56
28515,8131,1465995,9
28516,8131,1475627,54
28517,8131,1494753,32
28518,8131,1512236,42
28519,8131,1680334,44
28520,8131,1789177,39
28521,8131,1794311,53
28522,8131,1834320,22
28523,8131,1836797,59
28524,8131,1848153,26
28525,8131,1908517,14
28526,8131,2029369,62
28527,8131,2033572,55
28528,8131,2065088,28
28529,8131,2192411,16
28530,8131,2212729,60
28531,8131,2498839,34
28532,8131,2613454,25
28533,8131,2620324,72
28534,8131,2692630,69
28535,8131,2786342,48
28536,8131,2796297,27
28537,8131,2814762,64
28538,8131,2893952,33
28539,8131,2894685,7
28540,8131,2908276,20
28541,8131,2908314,47
28542,8131,2949580,10
28543,8131,2954549,5
28544,8131,2960343,63
28545,8131,2986687,8
28546,8131,3021124,45
28547,8131,3121771,50
28548,8131,3121966,30
28549,8131,3253425,66
28550,8131,3274334,35
28551,8131,3294604,24
28552,8131,3296967,41
28553,8131,3314673,68
28554,8131,3337027,2
28555,8131,3376490,23
28556,8131,3382895,70
28557,8131,3417048,67
28558,8131,3506892,19
28559,8131,3560741,65
28560,8131,3610198,21
28561,8131,3649410,51
28562,8131,3706277,4
28563,8131,3752470,52
28564,8131,3809761,37
28565,8131,3809823,71
28566,8131,3827693,61
28567,8131,3922726,6
28568,8133,128741,4
28569,8133,154794,11
28570,8133,297650,7
28571,8133,371839,15
28572,8133,373966,16
28573,8133,377401,17
28574,8133,434476,18
28575,8133,450976,19
28576,8133,527581,20
28577,8133,562246,21
28578,8133,690882,3
28579,8133,774153,6
28580,8133,817232,24
28581,8133,917007,27
28582,8133,936558,26
28583,8133,951580,1
28584,8133,1004918,28
28585,8133,1006520,5
28586,8133,1115180,29
28587,8133,1203974,30
28588,8133,1253069,31
28589,8133,1360695,32
28590,8133,1500236,35
28591,8133,1639171,36
28592,8133,1666618,38
28593,8133,1939767,40
28594,8133,2126988,8
28595,8133,2140323,41
28596,8133,2198563,42
28597,8133,2279348,43
28598,8133,2343901,25
28599,8133,2625673,9
28600,8133,2626161,10
28601,8133,2674302,12
28602,8133,2704205,13
28603,8133,2748968,14
28604,8133,2930911,23
28605,8133,3354258,39
28606,8133,3360707,33
28607,8133,3369406,34
28608,8133,3468163,37
28609,8133,3588727,22
28610,8133,3835155,2
28611,8133,3871325,44
28612,8134,252708,30
28613,8134,335422,13
28614,8134,473803,5
28615,8134,605496,29
28616,8134,735134,21
28617,8134,923795,17
28618,8134,944714,1
28619,8134,949501,23
28620,8134,988193,16
28621,8134,1090520,14
28622,8134,1132998,24
28623,8134,1335137,3
28624,8134,1456841,32
28625,8134,1757545,19
28626,8134,2401949,7
28627,8134,2459876,9
28628,8134,2731432,15
28629,8134,2732339,2
28630,8134,2796406,31
28631,8134,2888102,10
28632,8134,2944612,20
28633,8134,3060666,22
28634,8134,3192213,12
28635,8134,3233596,4
28636,8134,3435704,26
28637,8134,3481737,11
28638,8134,3522665,6
28639,8134,3526006,25
28640,8134,3636369,27
28641,8134,3685731,28
28642,8134,3738430,8
28643,8134,3938291,18
28644,8135,444300,2
28645,8135,574640,9
28646,8135,623164,5
28647,8135,1292349,12
28648,8135,1389244,1
28649,8135,1517547,14
28650,8135,1590512,4
28651,8135,1826685,3
28652,8135,1877308,7
28653,8135,1975680,8
28654,8135,2006396,17
28655,8135,2018008,15
28656,8135,2408311,6
28657,8135,2961547,11
28658,8135,3314355,13
28659,8135,3355376,16
28660,8135,3556290,10
28661,8139,392271,3
28662,8139,479906,6
28663,8139,528646,27
28664,8139,529318,15
28665,8139,685402,7
28666,8139,795502,12
28667,8139,1496703,22
28668,8139,1561141,1
28669,8139,1588995,9
28670,8139,1915143,4
28671,8139,1918846,19
28672,8139,2046669,13
28673,8139,2482336,26
28674,8139,2492533,20
28675,8139,2693193,14
28676,8139,2818577,11
28677,8139,3026579,5
28678,8139,3277202,25
28679,8139,3415864,16
28680,8139,3469612,2
28681,8139,3544953,10
28682,8139,3590689,8
28683,8139,3615952,23
28684,8139,3628502,24
28685,8139,3668674,17
28686,8139,3707007,18
28687,8139,3728508,21
28688,8157,69863,42
28689,8157,122828,2
28690,8157,383775,26
28691,8157,395008,5
28692,8157,613168,20
28693,8157,675191,42
28694,8157,722870,7
28695,8157,722994,8
28696,8157,723075,9
28697,8157,747773,32
28698,8157,871367,28
28699,8157,939197,25
28700,8157,1013418,49
28701,8157,1052906,10
28702,8157,1052907,11
28703,8157,1142052,27
28704,8157,1162291,43
28705,8157,1238561,22
28706,8157,1323931,29
28707,8157,1351347,16
28708,8157,1351363,17
28709,8157,1381398,40
28710,8157,1389859,24
28711,8157,1493446,31
28712,8157,1495700,44
28713,8157,1538982,42
28714,8157,1771076,42
28715,8157,1855568,23
28716,8157,2039145,12
28717,8157,2039146,13
28718,8157,2123351,51
28719,8157,2124477,19
28720,8157,2141343,30
28721,8157,2195389,35
28722,8157,2282044,38
28723,8157,2340460,42
28724,8157,2396369,1
28725,8157,2484296,6
28726,8157,2587089,21
28727,8157,2594515,3
28728,8157,2643010,15
28729,8157,2643011,14
28730,8157,3014781,41
28731,8157,3288122,33
28732,8157,3400883,34
28733,8157,3407310,37
28734,8157,3424297,45
28735,8157,3599472,39
28736,8157,3705535,4
28737,8157,3830701,18
28738,8157,3876090,36
28739,8158,173956,4
28740,8158,273284,9
28741,8158,309648,10
28742,8158,416945,13
28743,8158,444208,14
28744,8158,584684,16
28745,8158,613766,17
28746,8158,655877,6
28747,8158,656904,18
28748,8158,660523,19
28749,8158,664070,20
28750,8158,675924,21
28751,8158,677740,22
28752,8158,799641,24
28753,8158,845315,25
28754,8158,850828,26
28755,8158,885312,27
28756,8158,993425,28
28757,8158,1002113,29
28758,8158,1168807,33
28759,8158,1169700,32
28760,8158,1245109,34
28761,8158,1292299,35
28762,8158,1333024,36
28763,8158,1395789,39
28764,8158,1480033,40
28765,8158,1624697,44
28766,8158,1702043,45
28767,8158,1791698,46
28768,8158,1949619,48
28769,8158,2023080,51
28770,8158,2089050,42
28771,8158,2145748,55
28772,8158,2183075,56
28773,8158,2220901,57
28774,8158,2279829,58
28775,8158,2516851,60
28776,8158,2557420,1
28777,8158,2629158,2
28778,8158,2642216,1
28779,8158,2671286,5
28780,8158,2695393,8
28781,8158,2743815,11
28782,8158,2782482,12
28783,8158,2823824,15
28784,8158,2915987,7
28785,8158,2963440,23
28786,8158,3116780,30
28787,8158,3184194,31
28788,8158,3287192,37
28789,8158,3300890,38
28790,8158,3393539,41
28791,8158,3421729,43
28792,8158,3606671,47
28793,8158,3631124,49
28794,8158,3664261,50
28795,8158,3689711,52
28796,8158,3705534,53
28797,8158,3707911,54
28798,8158,3840811,59
28799,8159,1766,40
28800,8159,7258,20
28801,8159,16965,6
28802,8159,106363,16
28803,8159,184533,25
28804,8159,187311,21
28805,8159,201395,33
28806,8159,244312,23
28807,8159,308348,45
28808,8159,404514,24
28809,8159,434907,48
28810,8159,438930,71
28811,8159,460637,43
28812,8159,473101,28
28813,8159,570109,29
28814,8159,612094,31
28815,8159,654555,77
28816,8159,665569,8
28817,8159,698488,3
28818,8159,711863,50
28819,8159,712617,54
28820,8159,802961,74
28821,8159,809922,58
28822,8159,826554,42
28823,8159,830875,12
28824,8159,897160,52
28825,8159,915736,86
28826,8159,933222,26
28827,8159,938845,7
28828,8159,943301,55
28829,8159,943494,41
28830,8159,956280,14
28831,8159,972682,47
28832,8159,1091279,66
28833,8159,1186347,30
28834,8159,1195146,85
28835,8159,1238561,4
28836,8159,1373161,34
28837,8159,1387861,87
28838,8159,1393953,53
28839,8159,1419865,81
28840,8159,1436841,57
28841,8159,1448375,22
28842,8159,1581363,19
28843,8159,1583664,69
28844,8159,1653443,13
28845,8159,1748203,39
28846,8159,1814121,84
28847,8159,1828854,15
28848,8159,1840847,80
28849,8159,1850271,70
28850,8159,2112169,68
28851,8159,2259038,10
28852,8159,2424176,11
28853,8159,2438081,38
28854,8159,2438093,63
28855,8159,2455766,83
28856,8159,2456064,44
28857,8159,2506427,73
28858,8159,2508267,51
28859,8159,2699970,67
28860,8159,2725285,36
28861,8159,2771249,46
28862,8159,2778559,79
28863,8159,2783732,65
28864,8159,2819839,76
28865,8159,2837721,61
28866,8159,2874656,27
28867,8159,2932351,18
28868,8159,3016482,82
28869,8159,3028526,60
28870,8159,3043187,2
28871,8159,3106898,9
28872,8159,3156802,62
28873,8159,3168573,1
28874,8159,3258601,35
28875,8159,3350438,59
28876,8159,3426133,72
28877,8159,3427011,78
28878,8159,3602914,75
28879,8159,3721957,37
28880,8159,3751703,32
28881,8159,3752958,56
28882,8159,3821157,64
28883,8159,3846920,49
28884,8159,3858948,5
28885,8159,3886333,17
28886,8160,59985,11
28887,8160,345103,18
28888,8160,438647,19
28889,8160,450680,17
28890,8160,454732,21
28891,8160,1099218,20
28892,8160,1162977,5
28893,8160,1165951,10
28894,8160,1345471,25
28895,8160,1375861,2
28896,8160,1603616,4
28897,8160,1671166,24
28898,8160,1895745,1
28899,8160,2078204,14
28900,8160,2083901,22
28901,8160,2325285,6
28902,8160,2520770,15
28903,8160,2652972,23
28904,8160,2765039,7
28905,8160,2996275,9
28906,8160,3048027,3
28907,8160,3122757,16
28908,8160,3579355,13
28909,8160,3751701,8
28910,8160,3853463,12
28911,8162,130518,29
28912,8162,162753,9
28913,8162,203900,18
28914,8162,240336,13
28915,8162,344540,24
28916,8162,366475,17
28917,8162,464762,28
28918,8162,472647,34
28919,8162,497612,10
28920,8162,590538,6
28921,8162,782247,4
28922,8162,852878,25
28923,8162,863511,20
28924,8162,901049,14
28925,8162,918465,31
28926,8162,992245,15
28927,8162,1014854,26
28928,8162,1165000,27
28929,8162,1290791,2
28930,8162,1290885,11
28931,8162,1543082,23
28932,8162,1565020,32
28933,8162,1587442,21
28934,8162,1700820,7
28935,8162,1909560,3
28936,8162,1938087,33
28937,8162,1980742,12
28938,8162,2151190,30
28939,8162,2323010,19
28940,8162,2445010,16
28941,8162,2521118,35
28942,8162,2817907,22
28943,8162,3161739,8
28944,8162,3291911,5
28945,8162,3513972,1
28946,8163,124404,42
28947,8163,148389,14
28948,8163,201791,2
28949,8163,228060,56
28950,8163,239340,45
28951,8163,363034,30
28952,8163,404841,33
28953,8163,470559,7
28954,8163,522988,47
28955,8163,696069,4
28956,8163,777209,24
28957,8163,870857,40
28958,8163,988997,5
28959,8163,1044676,15
28960,8163,1070212,21
28961,8163,1095140,32
28962,8163,1115023,39
28963,8163,1174849,46
28964,8163,1306759,53
28965,8163,1307344,52
28966,8163,1339854,9
28967,8163,1348494,51
28968,8163,1355569,36
28969,8163,1396031,43
28970,8163,1474864,10
28971,8163,1479825,54
28972,8163,1486558,11
28973,8163,1489337,25
28974,8163,1598850,49
28975,8163,1640610,3
28976,8163,1653346,8
28977,8163,1680226,27
28978,8163,1847363,23
28979,8163,2290273,26
28980,8163,2425220,28
28981,8163,2680366,48
28982,8163,2711434,6
28983,8163,2748012,13
28984,8163,2760918,38
28985,8163,2836149,44
28986,8163,2847363,34
28987,8163,2899766,1
28988,8163,2900535,50
28989,8163,2930103,12
28990,8163,3111963,29
28991,8163,3130164,16
28992,8163,3281034,18
28993,8163,3373637,55
28994,8163,3431658,20
28995,8163,3433212,41
28996,8163,3529765,31
28997,8163,3651152,17
28998,8163,3694292,22
28999,8163,3711798,37
29000,8163,3853847,35
29001,8163,3882624,19
29002,8165,50904,47
29003,8165,52836,42
29004,8165,122044,15
29005,8165,193456,5
29006,8165,254742,55
29007,8165,323977,33
29008,8165,366143,18
29009,8165,410819,30
29010,8165,434380,9
29011,8165,501920,39
29012,8165,567969,44
29013,8165,668129,23
29014,8165,691294,36
29015,8165,735134,20
29016,8165,755493,40
29017,8165,1003170,8
29018,8165,1004757,25
29019,8165,1031466,41
29020,8165,1124083,32
29021,8165,1238561,4
29022,8165,1242927,48
29023,8165,1259261,6
29024,8165,1276662,63
29025,8165,1281764,50
29026,8165,1299824,57
29027,8165,1312384,56
29028,8165,1610846,16
29029,8165,1753444,68
29030,8165,1936030,52
29031,8165,1970237,35
29032,8165,1990379,62
29033,8165,1993283,58
29034,8165,2050164,45
29035,8165,2241239,46
29036,8165,2287032,27
29037,8165,2309050,3
29038,8165,2402974,14
29039,8165,2485712,53
29040,8165,2602918,64
29041,8165,2615052,43
29042,8165,2635222,49
29043,8165,2662361,63
29044,8165,2752383,31
29045,8165,2757453,38
29046,8165,2772527,24
29047,8165,2781433,10
29048,8165,2823711,2
29049,8165,2830314,61
29050,8165,2868490,12
29051,8165,2895392,26
29052,8165,3029121,29
29053,8165,3169588,60
29054,8165,3245530,13
29055,8165,3253633,11
29056,8165,3302130,64
29057,8165,3348112,51
29058,8165,3426441,19
29059,8165,3513843,65
29060,8165,3523824,59
29061,8165,3635942,21
29062,8165,3688509,28
29063,8165,3697530,37
29064,8165,3708218,66
29065,8165,3729313,22
29066,8165,3807179,1
29067,8165,3820232,17
29068,8165,3828039,67
29069,8165,3854019,7
29070,8165,3907504,54
29071,8166,17431,8
29072,8166,67396,37
29073,8166,107003,12
29074,8166,112326,59
29075,8166,213573,47
29076,8166,228389,2
29077,8166,251840,24
29078,8166,259085,27
29079,8166,278235,43
29080,8166,307862,55
29081,8166,346430,11
29082,8166,452281,44
29083,8166,530576,65
29084,8166,559027,57
29085,8166,579651,62
29086,8166,601687,15
29087,8166,788362,41
29088,8166,921301,26
29089,8166,936619,60
29090,8166,989665,9
29091,8166,1009515,30
29092,8166,1021870,56
29093,8166,1094753,48
29094,8166,1164513,4
29095,8166,1169250,58
29096,8166,1315105,52
29097,8166,1334935,42
29098,8166,1347146,13
29099,8166,1398526,61
29100,8166,1478621,64
29101,8166,1528520,38
29102,8166,1536928,7
29103,8166,1576611,23
29104,8166,1582170,10
29105,8166,1838390,25
29106,8166,1860961,22
29107,8166,2092240,19
29108,8166,2101016,39
29109,8166,2138054,46
29110,8166,2148932,20
29111,8166,2298076,17
29112,8166,2339808,36
29113,8166,2429883,63
29114,8166,2454161,16
29115,8166,2454190,53
29116,8166,2456986,18
29117,8166,2586423,3
29118,8166,2616625,45
29119,8166,2617019,33
29120,8166,2769319,31
29121,8166,2794195,14
29122,8166,2798276,5
29123,8166,2803417,28
29124,8166,2809097,29
29125,8166,3106118,1
29126,8166,3379446,21
29127,8166,3509866,66
29128,8166,3578926,40
29129,8166,3617543,50
29130,8166,3617571,51
29131,8166,3623892,6
29132,8166,3651282,35
29133,8166,3705263,34
29134,8166,3879589,32
29135,8166,3887764,49
29136,8166,3904845,54
29137,8171,119053,12
29138,8171,301657,45
29139,8171,319621,31
29140,8171,397658,46
29141,8171,452016,23
29142,8171,506587,15
29143,8171,601511,34
29144,8171,604755,13
29145,8171,659858,27
29146,8171,681094,42
29147,8171,703433,9
29148,8171,722354,21
29149,8171,755909,37
29150,8171,762715,3
29151,8171,896351,29
29152,8171,946450,35
29153,8171,1089845,8
29154,8171,1131654,11
29155,8171,1161997,33
29156,8171,1370898,41
29157,8171,1379106,43
29158,8171,1543914,7
29159,8171,1579263,5
29160,8171,1658441,20
29161,8171,1743099,18
29162,8171,1767026,1
29163,8171,1830359,25
29164,8171,2073430,10
29165,8171,2089803,38
29166,8171,2165240,14
29167,8171,2281018,32
29168,8171,2610411,2
29169,8171,2636410,30
29170,8171,2826568,6
29171,8171,2844666,4
29172,8171,2846998,16
29173,8171,2855088,40
29174,8171,2968695,26
29175,8171,2994766,22
29176,8171,2999369,19
29177,8171,3012739,17
29178,8171,3034087,39
29179,8171,3125105,24
29180,8171,3324407,28
29181,8171,3919521,36
29182,8204,50596,25
29183,8204,215192,28
29184,8204,218275,4
29185,8204,542238,2
29186,8204,605691,8
29187,8204,687427,11
29188,8204,888949,19
29189,8204,1054927,9
29190,8204,1269291,26
29191,8204,1397354,22
29192,8204,1434677,7
29193,8204,1752165,10
29194,8204,1987388,29
29195,8204,2057570,6
29196,8204,2124732,24
29197,8204,2139519,14
29198,8204,2147136,1
29199,8204,2159667,13
29200,8204,2230239,21
29201,8204,2279829,15
29202,8204,2375142,18
29203,8204,2389765,23
29204,8204,2514647,31
29205,8204,2814467,12
29206,8204,3161739,5
29207,8204,3283163,27
29208,8204,3410233,16
29209,8204,3435080,20
29210,8204,3505714,30
29211,8204,3692873,17
29212,8204,3950799,3
29213,8205,97657,43
29214,8205,192158,15
29215,8205,310310,6
29216,8205,329160,29
29217,8205,390730,9
29218,8205,401900,5
29219,8205,515355,11
29220,8205,691728,31
29221,8205,812140,7
29222,8205,849755,54
29223,8205,863125,48
29224,8205,892182,8
29225,8205,977195,10
29226,8205,1007692,35
29227,8205,1166866,22
29228,8205,1196127,30
29229,8205,1327855,13
29230,8205,1361694,49
29231,8205,1375526,26
29232,8205,1392714,52
29233,8205,1469808,12
29234,8205,1493411,23
29235,8205,1672277,53
29236,8205,1685077,55
29237,8205,1686301,28
29238,8205,1755068,4
29239,8205,1795681,1
29240,8205,1801895,25
29241,8205,1833774,40
29242,8205,1843101,37
29243,8205,1928085,46
29244,8205,1983084,56
29245,8205,2150369,47
29246,8205,2204569,38
29247,8205,2312401,2
29248,8205,2470539,32
29249,8205,2514696,24
29250,8205,2580038,20
29251,8205,2638571,3
29252,8205,2735400,19
29253,8205,2747468,17
29254,8205,2880331,51
29255,8205,2898638,45
29256,8205,2922531,42
29257,8205,2949320,27
29258,8205,2956174,36
29259,8205,3013224,34
29260,8205,3058754,14
29261,8205,3242424,41
29262,8205,3316142,21
29263,8205,3693579,44
29264,8205,3755824,18
29265,8205,3866279,16
29266,8205,3888390,39
29267,8205,3913028,33
29268,8205,3917628,50
29269,8206,7890,26
29270,8206,82044,8
29271,8206,130537,15
29272,8206,172617,25
29273,8206,238286,34
29274,8206,312745,27
29275,8206,367197,37
29276,8206,509824,36
29277,8206,571523,18
29278,8206,863712,10
29279,8206,871885,6
29280,8206,915642,7
29281,8206,918317,33
29282,8206,1073914,31
29283,8206,1197273,12
29284,8206,1212376,9
29285,8206,1490398,30
29286,8206,1490473,4
29287,8206,1504411,2
29288,8206,1629113,19
29289,8206,1675629,24
29290,8206,1721005,41
29291,8206,1914914,13
29292,8206,1940394,29
29293,8206,1952123,39
29294,8206,2010020,11
29295,8206,2050044,5
29296,8206,2102414,38
29297,8206,2145021,40
29298,8206,2166938,1
29299,8206,2360187,35
29300,8206,2362804,23
29301,8206,2876067,22
29302,8206,2982741,21
29303,8206,3021476,17
29304,8206,3116783,28
29305,8206,3158363,16
29306,8206,3163858,3
29307,8206,3273502,42
29308,8206,3315365,20
29309,8206,3631764,14
29310,8207,78422,13
29311,8207,148433,51
29312,8207,430858,32
29313,8207,522064,16
29314,8207,616311,9
29315,8207,625351,11
29316,8207,677508,33
29317,8207,895058,39
29318,8207,955607,29
29319,8207,976697,12
29320,8207,989935,28
29321,8207,1001713,3
29322,8207,1001850,52
29323,8207,1041862,42
29324,8207,1270384,34
29325,8207,1290791,5
29326,8207,1481628,44
29327,8207,1525778,46
29328,8207,1615918,15
29329,8207,1616066,17
29330,8207,1676133,14
29331,8207,1755119,18
29332,8207,1968531,37
29333,8207,1983898,30
29334,8207,1996605,43
29335,8207,2052732,48
29336,8207,2054675,1
29337,8207,2240402,25
29338,8207,2408326,6
29339,8207,2417724,19
29340,8207,2422176,23
29341,8207,2536710,27
29342,8207,2741582,41
29343,8207,2828554,36
29344,8207,2921369,50
29345,8207,2952127,35
29346,8207,2959177,21
29347,8207,3036537,8
29348,8207,3036555,31
29349,8207,3047225,24
29350,8207,3047302,22
29351,8207,3080423,20
29352,8207,3121010,10
29353,8207,3122281,2
29354,8207,3159007,49
29355,8207,3303160,40
29356,8207,3695635,47
29357,8207,3711663,38
29358,8207,3730323,26
29359,8207,3820649,4
29360,8207,3837797,45
29361,8207,3893631,7
29362,8208,107793,13
29363,8208,265924,18
29364,8208,461637,11
29365,8208,492459,22
29366,8208,826225,23
29367,8208,842996,25
29368,8208,1081287,2
29369,8208,1167147,3
29370,8208,1327013,5
29371,8208,1417449,17
29372,8208,1500417,19
29373,8208,1526658,20
29374,8208,1732871,15
29375,8208,1924540,9
29376,8208,1969011,21
29377,8208,2015091,26
29378,8208,2199148,28
29379,8208,2286435,24
29380,8208,2312859,14
29381,8208,2418045,27
29382,8208,2843708,4
29383,8208,2852379,10
29384,8208,2865738,8
29385,8208,2896214,1
29386,8208,3368328,7
29387,8208,3598184,12
29388,8208,3913246,16
29389,8208,3919021,6
29390,8210,133057,9
29391,8210,230885,2
29392,8210,325790,8
29393,8210,329797,1
29394,8210,647637,6
29395,8210,1370783,3
29396,8210,1427174,13
29397,8210,1639989,12
29398,8210,1686214,17
29399,8210,2411110,5
29400,8210,2428153,7
29401,8210,2442689,14
29402,8210,2909827,10
29403,8210,3052859,16
29404,8210,3078802,4
29405,8210,3216341,11
29406,8210,3485024,15
29407,8211,220355,16
29408,8211,263510,14
29409,8211,319226,6
29410,8211,360003,11
29411,8211,360010,7
29412,8211,360020,1
29413,8211,456254,17
29414,8211,544360,19
29415,8211,848113,3
29416,8211,1127648,18
29417,8211,1849975,13
29418,8211,2217755,2
29419,8211,2250880,8
29420,8211,2341662,4
29421,8211,2341663,15
29422,8211,2818316,5
29423,8211,3569211,12
29424,8211,3812002,10
29425,8211,3890118,9
29426,8212,139183,12
29427,8212,241698,7
29428,8212,390181,6
29429,8212,488684,4
29430,8212,625572,18
29431,8212,680245,16
29432,8212,745189,17
29433,8212,878356,14
29434,8212,1006520,23
29435,8212,1042856,1
29436,8212,1173112,8
29437,8212,1321012,2
29438,8212,1428327,13
29439,8212,1519039,20
29440,8212,2207373,21
29441,8212,2249659,22
29442,8212,2450621,11
29443,8212,2467415,5
29444,8212,2738597,19
29445,8212,2836344,3
29446,8212,2929526,9
29447,8212,3044114,24
29448,8212,3094295,25
29449,8212,3795095,15
29450,8212,3928692,10
29451,8212,3929199,26
29452,8214,969902,6
29453,8214,1269220,7
29454,8214,1669718,5
29455,8214,1745794,1
29456,8214,2079701,9
29457,8214,2202295,2
29458,8214,2253916,10
29459,8214,3343806,8
29460,8214,3405957,3
29461,8214,3439560,4
29462,8215,2822138,3
29463,8215,3638098,1
29464,8215,3760928,4
29465,8215,3827014,5
29466,8216,322458,2
29467,8216,858554,5
29468,8216,1525581,8
29469,8216,1976748,4
29470,8216,2753696,6
29471,8216,3064225,10
29472,8216,3292476,1
29473,8216,3467084,7
29474,8216,3734174,3
29475,8222,189651,22
29476,8222,302589,31
29477,8222,400372,19
29478,8222,676080,32
29479,8222,837734,1
29480,8222,956280,26
29481,8222,997034,7
29482,8222,1117913,28
29483,8222,1158469,11
29484,8222,1162846,10
29485,8222,1243335,4
29486,8222,1279246,2
29487,8222,1713495,21
29488,8222,1840082,20
29489,8222,1861463,8
29490,8222,2049627,3
29491,8222,2282051,33
29492,8222,2290489,15
29493,8222,2397533,9
29494,8222,2655888,29
29495,8222,2781389,24
29496,8222,2909867,5
29497,8222,2982082,18
29498,8222,3179236,23
29499,8222,3189846,25
29500,8222,3321847,6
29501,8222,3460973,17
29502,8222,3528063,27
29503,8222,3700796,16
29504,8222,3772503,13
29505,8222,3784497,12
29506,8222,3854473,14
29507,8228,747549,5
29508,8228,1017124,7
29509,8228,1648339,3
29510,8228,2129765,11
29511,8228,2399966,8
29512,8228,2439894,4
29513,8228,2682304,2
29514,8228,2921804,6
29515,8228,2957395,9
29516,8228,3070673,10
29517,8228,3831413,1
29518,8234,106249,77
29519,8234,114627,87
29520,8234,128770,88
29521,8234,195129,73
29522,8234,197929,45
29523,8234,215210,69
29524,8234,218526,2
29525,8234,278405,58
29526,8234,282671,89
29527,8234,290067,52
29528,8234,322227,90
29529,8234,423768,91
29530,8234,440621,68
29531,8234,472526,9
29532,8234,480257,74
29533,8234,488308,60
29534,8234,507678,65
29535,8234,530568,62
29536,8234,583797,80
29537,8234,594958,92
29538,8234,599248,71
29539,8234,691780,25
29540,8234,720823,93
29541,8234,730001,81
29542,8234,741970,94
29543,8234,816492,79
29544,8234,867298,17
29545,8234,877125,57
29546,8234,912733,24
29547,8234,924039,75
29548,8234,933427,95
29549,8234,936711,66
29550,8234,938073,53
29551,8234,946237,96
29552,8234,953332,35
29553,8234,955001,48
29554,8234,961634,3
29555,8234,977195,5
29556,8234,979093,38
29557,8234,989389,41
29558,8234,989408,97
29559,8234,1037722,55
29560,8234,1070393,51
29561,8234,1071828,50
29562,8234,1071882,6
29563,8234,1074359,98
29564,8234,1091723,61
29565,8234,1097369,99
29566,8234,1106847,47
29567,8234,1109447,34
29568,8234,1113237,37
29569,8234,1119502,100
29570,8234,1121398,101
29571,8234,1145227,23
29572,8234,1173717,20
29573,8234,1174319,33
29574,8234,1290957,64
29575,8234,1312337,21
29576,8234,1343900,85
29577,8234,1348442,102
29578,8234,1374719,4
29579,8234,1374758,103
29580,8234,1479280,104
29581,8234,1490473,8
29582,8234,1629168,86
29583,8234,1669157,106
29584,8234,1676744,78
29585,8234,1727081,67
29586,8234,1732122,49
29587,8234,1746683,82
29588,8234,1754297,107
29589,8234,1774905,26
29590,8234,1806257,18
29591,8234,1813264,44
29592,8234,1876116,59
29593,8234,1882803,108
29594,8234,1913301,70
29595,8234,1934291,109
29596,8234,1949322,110
29597,8234,1965438,111
29598,8234,2014146,31
29599,8234,2033414,84
29600,8234,2140292,63
29601,8234,2145239,43
29602,8234,2146310,83
29603,8234,2193233,112
29604,8234,2231492,32
29605,8234,2265502,40
29606,8234,2275451,54
29607,8234,2275464,36
29608,8234,2282573,113
29609,8234,2284269,1
29610,8234,2284278,76
29611,8234,2317052,114
29612,8234,2326782,115
29613,8234,2361429,105
29614,8234,2414617,116
29615,8234,2418478,42
29616,8234,2427492,46
29617,8234,2434949,28
29618,8234,2474682,56
29619,8234,2483611,19
29620,8234,2503595,39
29621,8234,2525302,7
29622,8234,2687372,30
29623,8234,2709982,10
29624,8234,2806707,11
29625,8234,2858940,27
29626,8234,2902655,13
29627,8234,2936991,15
29628,8234,3079092,14
29629,8234,3194322,16
29630,8234,3253394,22
29631,8234,3681196,72
29632,8234,3762410,12
29633,8234,3916577,29
29634,8235,111003,11
29635,8235,345570,2
29636,8235,345575,15
29637,8235,433783,19
29638,8235,476639,7
29639,8235,526348,3
29640,8235,1079903,13
29641,8235,1298686,8
29642,8235,1321279,21
29643,8235,1495619,22
29644,8235,1597940,10
29645,8235,1762148,5
29646,8235,1926388,18
29647,8235,2110683,23
29648,8235,2281432,24
29649,8235,2472511,6
29650,8235,2665541,16
29651,8235,2709313,17
29652,8235,2819149,20
29653,8235,2845129,4
29654,8235,3176447,14
29655,8235,3266530,1
29656,8235,3439165,9
29657,8235,3768254,12
29658,8237,107003,38
29659,8237,107793,15
29660,8237,221348,9
29661,8237,294120,22
29662,8237,446260,39
29663,8237,635507,24
29664,8237,750980,29
29665,8237,825788,23
